user_id,market_position,lifetime_portfolio,prior_bet_count,portfolio_concentration,is_first_x,Is_percent,is_suspicious,target_trade_time,market_title
0x090a0d3fc9d68d3e16db70e3460e3e4b510801b4,3838.7448,941472.5754669982,1705,0.41,False,False,False,2026-01-20T14:50:44+00:00,Supreme Court rules in favor of Trump's tariffs?
0x59506f839022561f48eec644d3460439bc508c48,7412.9379,171340.6292079993,1527,4.33,False,False,False,2026-01-20T16:08:30+00:00,Supreme Court rules in favor of Trump's tariffs?
0x9cb98fc57fe8a3bdf75c3b48bd419e5d262f7b80,7236.7112,7236.7112,0,100.0,True,True,True,2026-01-20T15:17:12+00:00,Supreme Court rules in favor of Trump's tariffs?
0xa43956813bbcc603543eeda2b755600cea82d01d,2988.3954,32613.872081999973,287,9.16,False,False,False,2026-01-28T06:08:33+00:00,Supreme Court rules in favor of Trump's tariffs?
0x35f9d99e8e1694797631e9ce69847fd1a85ae09d,3270.0,23973.608199999984,139,13.64,False,False,False,2026-01-27T05:20:39+00:00,Supreme Court rules in favor of Trump's tariffs?
0x5060b41a1be40a63b7da2075e42479b29157a780,30529.4566,30529.4566,52,100.0,False,True,True,2026-01-25T04:11:16+00:00,Supreme Court rules in favor of Trump's tariffs?
0x5060b41a1be40a63b7da2075e42479b29157a780,33631.3688,114656.06357100018,168,29.33,False,False,False,2026-01-29T15:52:18+00:00,Supreme Court rules in favor of Trump's tariffs?
0x35f9d99e8e1694797631e9ce69847fd1a85ae09d,2956.6874,34408.252524999974,213,8.59,False,False,False,2026-02-06T23:56:43+00:00,Supreme Court rules in favor of Trump's tariffs?
0x4124f6919daa006632c70edd120aa1b4b8fe5827,4814.7693,431168.8484279992,1811,1.12,False,False,False,2026-01-25T18:59:06+00:00,Supreme Court rules in favor of Trump's tariffs?
0x4124f6919daa006632c70edd120aa1b4b8fe5827,4750.4844,444328.7245589993,1818,1.07,False,False,False,2026-02-06T03:11:17+00:00,Supreme Court rules in favor of Trump's tariffs?
0x56c950d29fbc829f4633c8b440d6891cfa5eafe7,37000.0,763582.2038019999,63,4.85,False,False,False,2026-02-08T07:12:27+00:00,Supreme Court rules in favor of Trump's tariffs?
0x2aac99d0ee5b8d95fbd48e16ce37d90bbd7f1b36,50916.0093,5433245.046190995,3075,0.94,False,False,False,2026-01-19T05:02:56+00:00,Supreme Court rules in favor of Trump's tariffs?
0xa82b0e89cf734e2fa70cbd52ca65c77d64595220,3475.5481,3475.5481,0,100.0,True,True,True,2026-01-20T20:04:36+00:00,Supreme Court rules in favor of Trump's tariffs?
0x3b5d93e768e79c0974ac0f7d210237988120cc80,5254.409,3195408.9056909955,1777,0.16,False,False,False,2026-01-27T08:11:29+00:00,Supreme Court rules in favor of Trump's tariffs?
0xc4b2573a07e223bbb0adf86cf7f4e61dc1a1c5cd,7500.0,14798.252579000005,87,50.68,False,False,False,2026-02-17T09:01:09+00:00,Supreme Court rules in favor of Trump's tariffs?
0xb51b3beffd13cde071ed799e70a7b0b598e8b4d9,2680.2223,10948.111572999995,41,24.48,False,False,False,2026-01-21T16:03:48+00:00,Supreme Court rules in favor of Trump's tariffs?
